timezone,no_accents,macroregion,uf_code,document,name,job,jobArea,jobType,phoneNumber,birthDate,city,totalSpent,PESSOA,Ano
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,68726818108,Srta. Jovenal Barros,Designer Grupo Corporativo,Garantia,Especialista,5043138408.0,1990-01-16,Walpheu do Sul,300.9,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,95785322021,Sinezio Silva,Executivo Intranet Internacional,Qualidade,Arquiteto,6002174459.0,1990-01-30,Clenio de Nossa Senhora,834.97,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,73732873528,Anatalia Xavier,,Táticas,Agente,19586408289.0,1990-01-13,Nova Severino,700.9,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,73218718678420,Antonia,Produtor Contas Legado,Qualidade,Oficial,71432139778.0,1990-01-05,Nogueira do Norte,408.95,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,77324882536,Wellygton Franco,Especialista Usabilidade Nacional,Divisão,Supervisor,555422972094.0,1990-01-16,Costa do Descoberto,829.03,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,94513190345,Elivana Martins Neto,Facilitador Interações Global,Fatores,Oficial,3725343222.0,1990-01-12,Grande Genovez do Sul,527.28,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,3933253420,Lailson Carvalho Filho Filho,Engenheiro Implementação Internacional,Implementação,Supervisor,50498445344.0,1990-12-01,Grande Dickson do Sul,725.27,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,64523232709,Elza Melo Filho,Supervisor Soluções Direto,Otimização,Associado,5914634041.0,1990-01-27,Josinaldo do Sul,77.68,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,81857585520409,Sr. Sra. Héctor Martins Neto,Especialista Paradigma Interno,Funcionalidade,Diretor,73963704827.0,1990-01-01,,659.8,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,62028664460,Cleberson Martins,Oficial Divisão Global,Identidade,Supervisor,993668678.0,1990-01-12,Junho do Norte,580.21,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,85844834477536,Yuriê Braga,Orquestrador Identidade Global,Métricas,Especialista,557937627183.0,1990-01-31,Nova Lhirton de Nossa Senhora,221.55,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,47219163614,Srta. Deise Martins Neto,,Otimização,Planejador,5336107099.0,1990-01-25,Município de Izilda do Sul,595.43,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,33835921380,Persio Braga,Oficial Dados Líder,Aplicações,Gerente,5030705568.0,1990-01-28,Sidclei do Descoberto,876.56,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,73728381675214,Manuela Carvalho Filho,Consultor Mercados Dinâmico,,Administrador,556830232165.0,1990-01-17,Município de He,541.55,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,86189212549,Julie Santos,Engenheiro Marketing Dinâmico,Otimização,Diretor,1430288313.0,1990-01-24,Yuriê do Norte,716.97,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,88528113540,Sr. Edwirges Albuquerque,Analista A infraestrutura Diretor,Intranet,Administrador,9249245340.0,1990-01-22,Pereira do Descoberto,817.04,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,82471327613,Sr. Edesio Saraiva,Orquestrador Grupo Legado,Comunicações,Técnico,550375264518.0,1990-01-16,Grande Elioenay,543.42,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,66485297847,Srta. Sra. Candida Xavier,Assistente Interações Global,Segurança,Consultor,4808829568.0,1990-01-23,Josefina de Nossa Senhora,154.14,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,37445664041,Sra. Clemente Jr.,Assistente Diretivas Frente,Programa,Agente,556447374680.0,1990-01-08,Nogueira do Sul,261.19,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,82317587220407,Francisca,,Fatores,,4602254834.0,1990-01-24,Vila Edna do Norte,879.16,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,6554633078402,Ruth Santos,Engenheiro Paradigma Corporativo,Marketing,Assistente,2015956748.0,1990-01-16,Velha Avani,507.89,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,32068376261,Karen Moraes,Analista Grupo Direto,Paradigma,,35565331575.0,1990-01-23,Moraes do Sul,388.51,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,31357652857177,Dalva Batista Filho,,Soluções,Produtor,553032501232.0,1990-01-28,,364.17,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,14191335863,Lervis Xavier Filho,Facilitador Prestação de contas Global,Divisão,Representante,556112386504.0,1990-01-24,Vila Laércio do Sul,501.61,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,42985268362,Arthur Martins,Produtor Táticas Produtos,Marketing,Estrategista,2942649249.0,1990-01-30,Vila Aldemir de Nossa Senhora,623.92,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,547370954,Raquel Jr.,Diretor Configuração Sênior,Intranet,Desenvolvedor,86814630071.0,1990-01-13,Ludyenne do Norte,270.93,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,15856127260410,Peregrino Macedo,Facilitador Interações Líder,Divisão,Agente,80357142392.0,1990-01-14,Josilene de Nossa Senhora,963.94,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,77867067226398,Srta. Geni Nogueira,Administrador Comunicações Sênior,Rede,,3731317718.0,1990-01-04,Velha Lissette,499.95,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,35169951817,Túlio Santos,Diretor Métricas Distrito,Mercados,Designer,558073618205.0,1990-01-23,Município de Edvando de Nossa Senhora,370.08,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,60118166220,Sr. Huguetti Santos,Oficial Garantia Nacional,Pesquisa,Arquiteto,449901202.0,1990-04-01,Vila Iolanda de Nossa Senhora,241.61,FISICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,201201007321,Rosangela Silva,Agente Soluções Frente,Implementação,Planejador,556066683378.0,1990-01-12,Nova Vânia do Descoberto,538.31,JURIDICA,1990
America/Cuiaba,Mato Grosso,Centro-Oeste,MT,86817216688005,Sr. Izaurino,Designer Prestação de contas Global,Comunicações,Especialista,557612440437.0,1990-01-12,,603.1,JURIDICA,1990
America/Belem,Para,Norte,PA,52744151300,Maria Albuquerque,Designer Intranet Cliente,Programa,Ligação,559754842728.0,1990-01-11,,617.42,FISICA,1990
America/Belem,Para,Norte,PA,43226956639,Sra. Túlio,Estrategista Integração Corporativo,Segurança,Gerente,551973552623.0,1990-01-29,Souza do Descoberto,690.65,FISICA,1990
America/Belem,Para,Norte,PA,63453613481,Eloa Barros Jr. Filho,Associado Soluções Corporativo,Usabilidade,,9522937127.0,1990-01-22,Velha Franziska,862.07,FISICA,1990
America/Belem,Para,Norte,PA,24267431471201,Sr. Edmar Braga Filho,Especialista Fatores Investidor,Funcionalidade,,,1990-01-07,Nova Liliane,76.4,JURIDICA,1990
America/Belem,Para,Norte,PA,65763739450,Kenner,,Mobilidade,Desenvolvedor,550665867629.0,1990-01-31,,147.53,FISICA,1990
America/Belem,Para,Norte,PA,64237461278520,Jean Saraiva Filho,Técnico Resposta Frente,Funcionalidade,,9087028359.0,1990-01-27,Nova Iris de Nossa Senhora,767.57,JURIDICA,1990
America/Belem,Para,Norte,PA,23517889580,Sr. Kélvia,Facilitador Implementação Global,Aplicações,Estrategista,559310886632.0,1990-01-01,,74.16,FISICA,1990
America/Belem,Para,Norte,PA,46344180455,Sra. Valdimiro,Assistente Rede Investidor,Contas,Planejador,9085583621.0,1990-01-30,Moreira do Sul,796.94,FISICA,1990
America/Belem,Para,Norte,PA,57838152330,Roknei Saraiva Filho Neto,Coordenador Criativo Legado,Dados,Diretor,67527500198.0,1990-01-28,,187.92,FISICA,1990
America/Belem,Para,Norte,PA,27560327940,Dr. Mércia Xavier,Executivo Comunicações Dinâmico,Prestaçãodecontas,Orquestrador,47549874970.0,1990-01-21,Município de Nerissa,33.49,FISICA,1990
America/Belem,Para,Norte,PA,87346477596,Eunice Carvalho,Diretor Diretivas Distrito,Funcionalidade,,554214086644.0,1990-01-24,Lars do Descoberto,81.0,FISICA,1990
America/Belem,Para,Norte,PA,20493737162,Dr. Geremias Reis Jr.,,Identidade,Especialista,8717350958.0,1990-01-04,Braga de Nossa Senhora,382.68,FISICA,1990
America/Belem,Para,Norte,PA,23040562371,Volney Moreira,Gerente Usabilidade Frente,Branding,Engenheiro,94727887940.0,1990-01-09,Pereira do Sul,927.27,FISICA,1990
America/Belem,Para,Norte,PA,44433575801,Izis Barros Neto,Orquestrador Prestação de contas Nacional,Prestaçãodecontas,Diretor,552528222526.0,1990-01-01,,328.87,FISICA,1990
America/Belem,Para,Norte,PA,6225749063,Cornelio Reis,Designer Criativo Interno,Aplicações,Administrador,9608245933.0,1990-01-23,Souza de Nossa Senhora,317.76,FISICA,1990
America/Belem,Para,Norte,PA,61331603650,Rondinele Nogueira Jr.,,Mobilidade,Orquestrador,4593310469.0,1990-01-23,Velha Vanise,814.24,FISICA,1990
America/Belem,Para,Norte,PA,10025376651717,Yulle Saraiva,,Rede,Supervisor,554051472925.0,1990-01-25,Carvalho do Norte,990.66,JURIDICA,1990
America/Belem,Para,Norte,PA,46646876720,Sr. Edivânia Melo,Técnico Segurança Legado,Métricas,,2389130537.0,1990-01-22,Martins do Sul,581.15,FISICA,1990
America/Belem,Para,Norte,PA,24211493981,Sra. Jurucê Xavier Jr.,,Soluções,Designer,9174529015.0,1990-01-17,Velha Jonelice,83.88,FISICA,1990
America/Belem,Para,Norte,PA,72672220627647,Wany,Supervisor A infraestrutura Frente,Aplicações,Gerente,5599312174.0,1990-01-23,Moraes de Nossa Senhora,255.39,JURIDICA,1990
America/Belem,Para,Norte,PA,29755145818,Sra. Rovilson Franco,Facilitador Qualidade Líder,Soluções,Associado,,1990-01-20,Macedo do Norte,109.36,FISICA,1990
America/Belem,Para,Norte,PA,30685415826102,Dalmildo Carvalho Jr.,Supervisor Segurança Legado,Pesquisa,Arquiteto,,1990-01-27,Nogueira do Norte,410.08,JURIDICA,1990
America/Belem,Para,Norte,PA,62712456072558,Sr. Nadia Jr.,Engenheiro Dados Sênior,Táticas,Produtor,84331807226.0,1990-01-14,,350.34,JURIDICA,1990
America/Belem,Para,Norte,PA,31430258594,Cristiano Martins,Arquiteto Soluções Líder,Operações,Designer,552960415547.0,1990-01-12,Melo do Descoberto,998.08,FISICA,1990
America/Belem,Para,Norte,PA,74451343647870,Sr. Rozania Souza,Produtor Intranet Líder,Divisão,Designer,552012082406.0,1990-01-26,Mary do Sul,721.17,JURIDICA,1990
America/Belem,Para,Norte,PA,44165786365,Waldete Reis,Diretor Interações Líder,Implementação,Planejador,65699536099.0,1990-01-25,,390.55,FISICA,1990
America/Belem,Para,Norte,PA,43585274337083,Cintia Reis Neto,Representante Grupo Corporativo,Implementação,Oficial,14817652250.0,1990-01-18,Nova Alessandro,401.56,JURIDICA,1990
America/Belem,Para,Norte,PA,86626862499,Lucineide Carvalho,Associado Soluções Cliente,Operações,Engenheiro,557119434033.0,1990-01-05,Município de Vanilda do Descoberto,904.88,FISICA,1990
America/Belem,Para,Norte,PA,47875253757699,Sra. Nilcea Oliveira,Executivo Mobilidade Diretor,Implementação,Orquestrador,550200231244.0,1990-01-14,Martins do Norte,114.66,JURIDICA,1990
America/Belem,Para,Norte,PA,24165412873577,Werner Carvalho Filho,Representante Dados Sênior,Ainfraestrutura,Arquiteto,9704560911.0,1990-01-05,Costa do Norte,684.22,JURIDICA,1990
America/Belem,Para,Norte,PA,16230538047609,Andreia Jr.,,Divisão,Desenvolvedor,2772279803.0,1990-01-26,Barros de Nossa Senhora,998.48,JURIDICA,1990
America/Belem,Para,Norte,PA,27587638485031,Sr. Sra. Manasses Silva,Consultor Criativo Internacional,Marketing,Diretor,75055041955.0,1990-01-30,Vila Rintaro,874.76,JURIDICA,1990
America/Belem,Para,Norte,PA,31111817820,Sr. Natanael Batista,Supervisor Mobilidade Líder,Qualidade,Gerente,4627131747.0,1990-01-20,,133.6,FISICA,1990
America/Belem,Para,Norte,PA,15416227775698,Sonia Pereira,,Fatores,Gerente,62148682373.0,1990-01-19,Vila Yassuyoshi,492.14,JURIDICA,1990
America/Belem,Para,Norte,PA,48476410601214,Cesaltino Reis,Desenvolvedor Implementação Global,Dados,,60877656893.0,1990-01-16,Kleiton do Descoberto,759.6,JURIDICA,1990
America/Belem,Para,Norte,PA,75505262253404,Sr. Srta. Viviani Saraiva Filho,Desenvolvedor Integração Corporativo,Configuração,,12826520515.0,1990-01-14,Vila Taiane de Nossa Senhora,208.22,JURIDICA,1990
America/Belem,Para,Norte,PA,84767965799,Iata,Associado Contas Interno,Branding,Consultor,1279751419.0,1990-01-08,Município de Adelina,469.5,FISICA,1990
America/Belem,Para,Norte,PA,47336095313,Eder Xavier Filho,Produtor Marketing Líder,,Agente,559731254995.0,1990-01-03,Franco do Norte,394.93,FISICA,1990
America/Belem,Para,Norte,PA,14754330501,Tibor Moreira Neto,,Identidade,Desenvolvedor,553079543053.0,1990-01-21,Nova Francisdil,374.76,FISICA,1990
America/Belem,Para,Norte,PA,3131756160,Sr. Osorio,,Branding,Facilitador,553830304944.0,1990-01-03,Velha Hercilia,738.86,FISICA,1990
America/Belem,Para,Norte,PA,52675580872,Leticia Costa,Analista Programa Investidor,Criativo,Arquiteto,557192053324.0,1990-01-28,Velha Rony do Descoberto,789.45,FISICA,1990
America/Belem,Para,Norte,PA,90806125454,Amilton Carvalho Jr.,Administrador Usabilidade Nacional,Mobilidade,Representante,556857672895.0,1990-01-29,Vila Jevetic do Sul,955.21,FISICA,1990
America/Belem,Para,Norte,PA,11313521817,Srta. Lydia Carvalho,Oficial Mercados Direto,Segurança,,9756686153.0,1990-01-29,Adeilton de Nossa Senhora,273.49,FISICA,1990
America/Belem,Para,Norte,PA,8772702281,Angel,,Otimização,Gerente,556584731216.0,1990-01-04,Batista do Descoberto,894.77,FISICA,1990
America/Belem,Para,Norte,PA,16586716861,Srta. Ramalho Albuquerque,,Contas,Coordenador,36078551704.0,1990-01-14,Velha Deborah do Sul,845.68,FISICA,1990
America/Belem,Para,Norte,PA,85483718847646,Vanderlin,Administrador Resposta Distrito,Implementação,Orquestrador,557885634617.0,1990-01-18,Vila Uriwagner,808.87,JURIDICA,1990
America/Belem,Para,Norte,PA,27884337436,Urika Martins,Orquestrador Prestação de contas Sênior,Resposta,Associado,48905641130.0,1990-01-02,Moreira do Norte,197.62,FISICA,1990
America/Belem,Para,Norte,PA,88123444370,Josimar Martins Filho,Agente Operações Chefe,Operações,,5615454354.0,1990-01-18,Vila Lêda do Sul,277.49,FISICA,1990
America/Belem,Para,Norte,PA,76176213873649,Agatha Silva,Oficial Táticas Global,Qualidade,Desenvolvedor,3094659888.0,1990-01-24,Braga de Nossa Senhora,562.49,JURIDICA,1990
America/Belem,Para,Norte,PA,89246470834,Sr. Stanislav Franco,Especialista Aplicações Diretor,Mercados,Arquiteto,1152250077.0,1990-01-14,Vila Leone de Nossa Senhora,857.54,FISICA,1990
America/Belem,Para,Norte,PA,11276628994,Benilde Souza Filho,Analista Mobilidade Cliente,,Analista,7245507488.0,1990-01-30,Carvalho do Descoberto,653.1,FISICA,1990
America/Belem,Para,Norte,PA,64073215655,Erineide Batista,Especialista Qualidade Sênior,Aplicações,Executivo,559165025067.0,1990-01-12,Braga de Nossa Senhora,76.84,FISICA,1990
America/Belem,Para,Norte,PA,50633237310,Rosemary Albuquerque,Facilitador Comunicações Distrito,Criativo,Arquiteto,17029578361.0,1990-01-10,,454.5,FISICA,1990
America/Belem,Para,Norte,PA,89911673812,Reynaldo Neto,Gerente Otimização Internacional,,Gerente,18980790901.0,1990-01-25,Xavier do Norte,692.49,FISICA,1990
America/Belem,Para,Norte,PA,67640466547,Laércio Nogueira,Ligação Configuração Diretor,Marketing,,,1990-01-08,Município de Jacira,514.21,FISICA,1990
America/Belem,Para,Norte,PA,75353131664238,Sra. Jozivaldo Carvalho,,Aplicações,Coordenador,5777838458.0,1990-01-05,Santos de Nossa Senhora,183.86,JURIDICA,1990
America/Belem,Para,Norte,PA,27810826433,Bonifácio Martins,Supervisor A infraestrutura Interno,Funcionalidade,Engenheiro,10266303022.0,1990-01-17,Oliveira de Nossa Senhora,109.98,FISICA,1990
America/Belem,Para,Norte,PA,95889047221,Luiz Braga Neto,Oficial Operações Direto,Intranet,Arquiteto,74551144889.0,1990-01-06,Grande Consuelo de Nossa Senhora,996.5,FISICA,1990
America/Belem,Para,Norte,PA,65025321441,Ridis Melo Jr.,Diretor Garantia Interno,Resposta,Administrador,55598568523.0,1990-01-19,Nova Natália,174.55,FISICA,1990
America/Belem,Para,Norte,PA,34143802180,Oraldo Melo,Produtor Resposta Regional,Rede,Facilitador,33577866620.0,1990-01-08,Grande Celcina,479.91,FISICA,1990
America/Belem,Para,Norte,PA,50345436482,Erasmo Barros,Produtor Implementação Cliente,Garantia,Executivo,7043789048.0,1990-01-15,Velha Daridio,258.74,FISICA,1990
America/Belem,Para,Norte,PA,62714214201247,Srta. Jenkins Neto,,Qualidade,Técnico,550994840883.0,1990-01-12,,247.97,JURIDICA,1990
America/Belem,Para,Norte,PA,56234978533,Marlete Macedo Filho,Técnico Integração Global,Prestaçãodecontas,Produtor,6711862346.0,1990-01-08,Heráclito de Nossa Senhora,67.9,FISICA,1990
America/Belem,Para,Norte,PA,85987988608,Gabrielle Macedo,Gerente A infraestrutura Interno,Otimização,Administrador,553304569100.0,1990-01-25,,521.14,FISICA,1990
America/Belem,Para,Norte,PA,5750757757,Sra. Nuno Martins,Administrador Marketing Internacional,Mercados,Diretor,64018749679.0,1990-01-16,Nova Ederval,707.71,FISICA,1990
America/Belem,Para,Norte,PA,16425042133767,Ambrosina Batista Jr.,Diretor Usabilidade Legado,Táticas,Consultor,48933491798.0,1990-08-01,Albuquerque do Norte,602.47,JURIDICA,1990
America/Belem,Para,Norte,PA,70057725660614,Nivon Barros Jr.,Produtor Otimização Cliente,Mobilidade,Assistente,24688397288.0,1990-01-18,Barros de Nossa Senhora,653.53,JURIDICA,1990
America/Belem,Para,Norte,PA,7470583353082,Srta. Jonathan Pereira Neto,Supervisor Configuração Chefe,Marketing,Representante,2992617439.0,1990-01-24,Oliveira do Norte,694.71,JURIDICA,1990
America/Belem,Para,Norte,PA,14313140301,Annibal Macedo,Ligação Paradigma Cliente,Otimização,Oficial,63241727461.0,1990-01-24,Oliveira de Nossa Senhora,450.78,FISICA,1990
America/Belem,Para,Norte,PA,72766608574147,Brigida Nogueira,Orquestrador Dados Central,Garantia,Técnico,,1990-01-20,Vila Nidia,193.8,JURIDICA,1990
America/Belem,Para,Norte,PA,99181142315,Ivan Pereira,Executivo A infraestrutura Internacional,Grupo,Representante,557723462476.0,1990-01-20,Riyusei do Norte,151.77,FISICA,1990
America/Belem,Para,Norte,PA,17768883176897,Djaci Pereira,Coordenador Mobilidade Regional,Interações,Supervisor,39494118124.0,1990-01-17,Barros do Sul,451.92,JURIDICA,1990
America/Belem,Para,Norte,PA,54866535377434,Sr. Alessandra Jr.,Desenvolvedor Implementação Diretor,Garantia,Executivo,553759236358.0,1990-01-10,Gilsom do Sul,815.17,JURIDICA,1990
America/Belem,Para,Norte,PA,73470863354763,Janette Moraes,,Implementação,Engenheiro,36864829608.0,1990-01-20,Reis do Norte,906.29,JURIDICA,1990
America/Belem,Para,Norte,PA,63545474089,Carla Pereira,Desenvolvedor A infraestrutura Global,Otimização,Consultor,458671291.0,1990-01-14,Ednei do Descoberto,470.16,FISICA,1990
America/Belem,Para,Norte,PA,15311041337804,Sra. Vanoil Reis,Gerente Divisão Corporativo,Branding,Orquestrador,550745884039.0,1990-01-03,Saraiva do Descoberto,121.5,JURIDICA,1990
America/Belem,Para,Norte,PA,82665211319,Morvan Jr.,Técnico Prestação de contas Regional,Soluções,Técnico,,1990-01-02,Antonia do Descoberto,67.8,FISICA,1990
America/Belem,Para,Norte,PA,14604064227666,Tetsugi,,Mercados,,4528289128.0,1990-01-17,Município de Mirabel do Descoberto,613.69,JURIDICA,1990
America/Belem,Para,Norte,PA,82452473677,Giuseppe,Designer Divisão Central,Táticas,Engenheiro,72932846421.0,1990-01-23,Vila Gabriela do Sul,642.28,FISICA,1990
America/Belem,Para,Norte,PA,55885667853,Sra. Sr. Grimaldo Reis,Produtor Criativo Distrito,Identidade,Analista,559676766500.0,1990-01-26,Elisabete do Sul,659.9,FISICA,1990
America/Belem,Para,Norte,PA,37865177380,Leandro Jr.,Associado Pesquisa Central,Diretivas,Representante,8331859028.0,1990-01-21,Grande Anne,73.11,FISICA,1990
America/Belem,Para,Norte,PA,68588240149,Carmencita Santos Neto,Executivo Usabilidade Investidor,Contas,Planejador,,1990-01-29,Santos do Norte,153.95,FISICA,1990
America/Belem,Para,Norte,PA,21113626782891,Dr. Arlei Souza,Arquiteto Pesquisa Central,,Engenheiro,89690884915.0,1990-01-13,Saraiva do Sul,917.7,JURIDICA,1990
America/Belem,Para,Norte,PA,78664177328746,Sra. Vanda Franco Filho,Oficial Mercados Regional,Usabilidade,Diretor,19459779611.0,1990-01-27,Grande Auristela de Nossa Senhora,930.92,JURIDICA,1990
America/Belem,Para,Norte,PA,42558458752,Sr. Rivanildo Melo,Planejador Diretivas Investidor,Métricas,Designer,7497122642.0,1990-01-22,Silmara de Nossa Senhora,658.91,FISICA,1990
America/Belem,Para,Norte,PA,14531134010,Egon Oliveira,Ligação Aplicações Corporativo,Contas,Coordenador,556129844965.0,1990-01-04,Nova Vânia de Nossa Senhora,272.96,FISICA,1990
America/Belem,Para,Norte,PA,44781468292,Sr. Elizabete Franco Jr.,Administrador Fatores Sênior,Intranet,Ligação,5384913015.0,1990-01-10,,108.4,FISICA,1990
America/Belem,Para,Norte,PA,72772312950,Dayani Macedo Jr.,Analista Branding Legado,Marca,Gerente,4220830747.0,1990-01-15,Barros do Descoberto,446.85,FISICA,1990
